id,udes,ades,ds
7987,Unique opportunity to acquire an independent 'Title and Escrow Agent' Headquartered in the #1 market in the US. The Company has pursued a strategy of acquiring all 58 county licenses for title and 17 county licenses for escrow and settlement services required to do business in every county in California. It is a platform designed to serve the entire California marketplace.It is trusted by top title insurers| viewed as top performer. It has key realtor relationships with top producing agents/agencies in major metro areas. The Company has revenue of about US$9 million.,Unique opportunity to acquire an independent 'Title and Escrow Agent' Headquartered in the #1 market in the US. The Company has pursued a strategy of acquiring all 58 county licenses for title and 17 county licenses for escrow and settlement services required to do business in every county in California. It is a platform designed to serve the entire California marketplace.It is trusted by top title insurers| viewed as top performer. It has key realtor relationships with top producing agents/agencies in major metro areas. The Company has revenue of about US$9 million.,3
7979,Company specializes in design| manufacture and sale of low-voltage rotating electrical machines and generating sets. The company produces the following products- • Electrical engines: alternative current (AC)| direct current (DC) and custom• Electric generating sets• Electrical equipment and servicesCompany can also manufacture products in OEM system. Moreover| the company recently setup a new modern manufacturing facility and has implemented Lean Manufacturing processes to enable high growth. PE investor who owns majority stake is looking to exit this portfolio company.,Company specializing in design| manufacture and sale of low-voltage rotating electrical machines and generating sets - products include electrical engines| electric generating sets and other electrical equipment and services. Company can also manufacture products in OEM system. Moreover| the company recently setup a new modern manufacturing facility and has implemented Lean Manufacturing processes to enable high growth. PE investor who owns majority stake is at the end of its investment cycle and hence is looking to exit the portfolio company.(Revenue - USD 9 million),3
7976,Founded about 40 years ago in Brazil| this company specializes in temporary staffing (55.9% of 2015 revenue)| permanent placement (40.2%) and staff recruitment and other services (3.9%). In the year 2015| the company generated total revenue of about USD 53mn with 7.2% of EBITDA margin and showed the revenue CAGR of last 3 years at 12%.Main business lines of the company:(i) Temporary staffing: recruitment and payroll management of temporary staff (trilateral relationship: employee| temporary work agency and employer)(ii) Permanent placement (CLT): recruitment and payroll management of permanent placement through CLT regime.(iii) Recruitment and assessment: recruitment consultancy for permanent employees in all levels using a proprietary methodology acknowledged by the market. The company operates through more than 10 offices located in 7 Brazilian cities. Its recruiting infrastructure comprises a proprietary| exclusive CV database with more than 1 million curriculum and a team of more than 120 recruiting professionals.,Founded about 40 years ago in Brazil| this company specializes in temporary staffing (55.9% of 2015 revenue)| permanent placement (40.2%) and staff recruitment and other services (3.9%). In the year 2015| the company generated total revenue of about USD 53mn with 7.2% of EBITDA margin and showed the revenue CAGR of last 3 years at 12%.Main business lines of the company:(i) Temporary staffing: recruitment and payroll management of temporary staff (trilateral relationship: employee| temporary work agency and employer)(ii) Permanent placement (CLT): recruitment and payroll management of permanent placement through CLT regime.(iii) Recruitment and assessment: recruitment consultancy for permanent employees in all levels using a proprietary methodology acknowledged by the market. The company operates through more than 10 offices located in 7 Brazilian cities. Its recruiting infrastructure comprises a proprietary| exclusive CV database with more than 1 million curriculum.,3
7975,Founded in the year 2010 in UAE| the Company is subsidiary of a 14 year old group focused on value added distribution and IT training. Products encompass a broad spectrum of mobile and client computing leveraging latest technologies and it has an established client base in MENA region. The products are handheld computers| vehicle mounted computers| printers| bar code scanners| IP communication systems and cables. Technologies offered are ruggedness| WIFI infrastructure| RFID| imaging & scanning and speech. In the year 2015| the Company has the revenue of USD14m and EBITDA margin of 12%. The scope of the transaction is 100% stake sale.,Founded in the year 2010 in UAE| the Company is subsidiary of a 14 year old group focused on value added distribution and IT training. Products encompass a broad spectrum of mobile and client computing leveraging latest technologies and it has an established client base in MENA region. The products are handheld computers| vehicle mounted computers| printers| bar code scanners| IP communication systems and cables. Technologies offered are ruggedness| WIFI infrastructure| RFID| imaging & scanning and speech. In the year 2015| the Company has the revenue of USD14m and EBITDA margin of 12%. ,3
7972,Key activities:•	Mobile phone repairs with one main repair center and 30-40 quick repair service points all across Hungary•	Software installation for mobile network operators prior to distribution•	Modem and motherboard repairs•	Web-based service tracking•	24 hour availability| phone and chat consultationFeatures:•	Official service partner for almost all major cellular phone manufacturers•	Repair center in two additional Central European countries•	Repairs more than 1|000 mobile phones dailyLocation •	2000 square meter office building| consisting of 650 square meters of highly developed working environment with the latest repair tools and equipment,Founded in the year 1997 in Hungary| the Company specializes in after sales service provider for mobile phone. It offers mobile phone repairs services with one main repair center and 30 to 40 quick repair service points all across Hungary. It has 21528 square feet of office building repairing nearly 1|400 units daily. It is official sales partners for Apple| Alcatel| LG| Blackberry and ZTE. It also offers repair of tablets| notebooks| LCD Panels| industrial PLCs; logistics partnerships with Vodafone| Telenor & others; presales services in CEE region; network management. In the year 2015| the Company has the revenue of USD31m| EBITDA margin of 6.5% and net income margin of 3.2%. ,3
7939,More than a decade of highly acclaimed expertise in food innovation and production. Well established reputation & brand name. One-stop-shop from appetizers to desserts with over 2|000 products. B2B - Preferred partner for over 500 F&B establishments & major airlines. B2C - Trademarked retail brand name with 2 retail outlets & a on-line store. Operate more than 20|000 square feet of factory.,More than a decade old food manufacturer in Singapore is looking for a buyer. The firm enjoys established reputation & brand name. It is a one-stop-shop from appetizers to desserts with over 2|000 products. The firm is a preferred partner for over 500 F&B establishments & major airlines. It owns a trademarked retail brand name with 2 retail outlets & a on-line store. Operate more than 20|000 square feet of factory. Revenue of about USD 8M and EBITDA margin of 20%.,3
7931,Opera is a unique strategic acquisition opportunity in the e-learning sector. It's Australian's premier vendor to corporate and government clients... Well known| innovative and multi-award winning e-learning market leader... Impressive track record of success and profitability in Australia over the past 15 years... On track to achieve its FY16 revenue forecast of A$5.4m... Consistent annual EBITDA. Forecasted to reach A$1m this financial year (FY16| ending 30 June 2016)... Business growth plan to achieve A$12.7m revenue and A$4.5m EBITDA within 4 years| by June 2020... Completed 600 engagements for 185 clients. Many are blue-chip| brand-name corporations across 9 industry sectors and government. .. Many of the clients are ‘sticky’| providing recurring revenue... Own portfolio of leading-edge intellectual property of e-learning systems and content. .. Continued investment in R&D has ensured Opera retained market competitiveness. A total of A$1.2m has been invested in R&D in the last 3 years... A well-integrated Sydney-based| quality team of 35 professionals| including the 2 founders| who have cultivated an inspiring corporate culture and established a modern working environment... Track record of successful bids and wins against all competitors. Opera is able to win and execute substantial projects... Winner of 27 Australian and international industry awards... Positioned for global expansion in the hands of an established and well capitalized investor. Opera has formulated its plans to launch on the fast growing                   e-learning markets in India| China| South East Asia| Europe and North America.,Australia based well known e-learning provider is looking for sale. The firm has its own portfolio of leading-edge intellectual property of elearning systems and content.The company is a market leader with a strong track record of 15 years. With a well integrated team of 35 professionals| the firm has won 27 Australian and International awards and has completed 600 engagements for 185 clients. FY15 revenue of USD 4m with EBITDA of around USD 1mn. Looking for a buyer who can take the firm to the next phase of growth.,3
7915,Dedicated supplier and distributor of piping| drainage and other ancillary products to the construction| civil engineering and agricultural industries.Piping And Drainage Product Supplier in the UK avilable for sale.,Dedicated supplier and distributor of piping| drainage and other ancillary products to the construction| civil engineering and agricultural industries.Piping And Drainage Product Supplier in the UK avilable for sale. Financials: Revenue USD11M & EBITDA is USD1M.,3
7913,Utility & civil engineering contractor specialising in water/waste water construction of lead pipes & installation projects in the public & private sectors. The company is also in the process of developing renewable energy resource development & hiring out plant equipment.Utility & Civil Engineering Contractor in the UK avilable for sale.,Utility & civil engineering contractor specialising in water/waste water construction of lead pipes & installation projects in the public & private sectors. The company is also in the process of developing renewable energy resource development & hiring out plant equipment.Utility & Civil Engineering Contractor in the UK avilable for sale. Financials: Revenue USD6M & EBITDA is USD1M.,3
7894,Design & installation of energy efficient kitchen schemes for the commercial food service industry. Also performs reactive repairs & planned maintenance of food service equipment.Design & Installation of Commercial Kitchen Schemes in the UK avilable for sale.,Design & installation of energy efficient kitchen schemes for the commercial food service industry. Also performs reactive repairs & planned maintenance of food service equipment.Design & Installation of Commercial Kitchen Schemes in the UK avilable for sale. Financials: Revenue USD5M & EBITDA is USD1M.,3
7835,Specialist manufacturer| supplier & installer of glass-reinforced plastic (GRP) & fibreglass products. Produces GRP parts for use in buildings & vehicles| in addition to supplying fibreglass linings| industrial coatings| & anti-slip flooring products to clients operating in the engineering| construction| industrial| commercial| agricultural| military & private sectors.Manufacturer| Supplier & Installer of GRP & Fibreglass Linings| Coatings & Products in the UK avilable for sale.,Specialist manufacturer| supplier & installer of glass-reinforced plastic (GRP) & fibreglass products. Produces GRP parts for use in buildings & vehicles| in addition to supplying fibreglass linings| industrial coatings| & anti-slip flooring products to clients operating in the engineering| construction| industrial| commercial| agricultural| military & private sectors.Manufacturer| Supplier & Installer of GRP & Fibreglass Linings| Coatings & Products in the UK avilable for sale. Financials: Revenue USD5M & EBITDA is USD1M.,3
7831,One of the UK's largest regional| turnkey design & install contractors of scaffolding systems| operating across a diverse array of markets including construction| housing & maintenance| and the leisure industry One of the UK's largest turnkey design & install contractors of scaffolding systems.,One of the UK's largest regional| turnkey design & install contractors of scaffolding systems| operating across a diverse array of markets including construction| housing & maintenance| and the leisure industry One of the UK's largest turnkey design & install contractors of scaffolding systems. Financials: Revenue USD9M & EBITDA is USD2M.,3
7805,Supplier of wholesale electrical products and project management. Well established. Enviable reputation. Diverse client base including numerous blue chips. Strong management team. High level of repeat business. Highly experienced workforce. Robust financial and admin procedures.,Supplier of wholesale electrical products and project management. Well established. Enviable reputation. Diverse client base including numerous blue chips. Strong management team. High level of repeat business. Highly experienced workforce. Robust financial and admin procedures. Financials: Revenue USD12M & EBITDA is USD1M.,3
7792,Specialist engineering company to the food| beverage and packaging industries| also providing packaging line relocation and disaster recovery services.Specialist Engineering Company in the UK avilable for sale.,Specialist engineering company to the food| beverage and packaging industries| also providing packaging line relocation and disaster recovery services.Specialist Engineering Company in the UK avilable for sale. Financials: Revenue USD5M & EBITDA is USD1M.,3
7788,Company•The first Ukrainian producer that operates full production cycle of lead-acid batteries•One of the largest batteries producers in Central and Eastern Europe•Batteries production certified for compliance with ISO international standards•Products of high quality•Supplier of batteries with proven-performance for international automakers•One of leading market players in Ukrainian and CIS markets with production capacities of 5.2 million of conventional batteries per annumProject descriptionSale of up to 100% stake in Ukraine’s national accumulator corporation.,Founded in Ukraine| the Company specializes in the full production cycle of lead-acid batteries. It is one of the largest batteries producers in CEE region and CIS region. In the year 2015| the Company has the revenue of USD30.3m and EBITDA margin of 31.45%.,3
7772,Founded about 60 years ago in Brazil| the Company specializes in the entire agricultural value chain i.e. from origination to crushing and attending the final demand in both the domestic and international markets. The Company has a crushing capacity of 825|000 tons/year of soybeans and corn and of 15|000 tons of wheat. The Company has presence in all relevant regions of soybean and corn market| totalizing storage capacity of 394|000 tons. In addition| the variety of products commercialized by the Company in the segments are Bulk (Soybeans| Meal| Crude Oil and Lecithin) and Feed Market| then reducing its exposure to any price depression of particular product or market. The Company has well located strategic assets i.e. 3 industrials complexes and 15 regional storages. In the year 2015| the revenue of the Company is about USD200m| EBITDA margin is 8.3% and net income margin is 0.4%. The scope of the transaction is majority stake sale.,Founded about 60 years ago in Brazil| the Company specializes in the entire agricultural value chain i.e. from origination to crushing and attending the final demand in both the domestic and international markets. The Company has a crushing capacity of 825|000 tons/year of soybeans and corn and of 15|000 tons of wheat. The Company has presence in all relevant regions of soybean and corn market| totalizing storage capacity of 394|000 tons. In addition| the variety of products commercialized by the Company in the segments are Bulk (Soybeans| Meal| Crude Oil and Lecithin) and Feed Market| then reducing its exposure to any price depression of particular product or market. The Company has well located strategic assets i.e. 3 industrials complexes and 15 regional storages. In the year 2015| the revenue of the Company is about USD200m| EBITDA margin is 8.3% and net income margin is 0.4%.,3
7737,20 yr old Furniture manufacturer in UK is looking for sale. The firm has a strong brand recognition and sells across UK through 6 own retail stores. It also exports to rest of Europe - sales accounting for 20% of turnover. The firm has seen steady growth in revenues ( FY10-15 CAGR of 7%). The promoter now looks to exit due to retirement.,20 yr old Furniture manufacturer in UK is looking for sale. The firm has a strong brand recognition and sells across UK through 6 own retail stores. It also exports to rest of Europe - sales accounting for 20% of turnover. The firm has seen steady growth in revenues ( FY10-15 CAGR of 7%). The promoter now looks to exit due to retirement.,2
7694,The Company is a part of a very reputed Industrial conglomerate  in India. It manufactures wagons for bulk movement of cement| fertilizers| fly ash| chemicals| steel products| industrial liquids and automobiles. It has been supplying the wagons to Indian Railways| Private Sector Companies in India and International markets. The plant is located on more than 50 hectares of land and was set up in the year 2011.,The Company is a part of a very reputed Industrial conglomerate in India. It manufactures wagons for bulk movement of cement| fertilizers| fly ash| chemicals| steel products| industrial liquids and automobiles. It has been supplying the wagons to Indian Railways| Private Sector Companies in India and International markets. The plant is located on more than 50 hectares of land and was set up in the year 2011. The revenue of the Company is USD16m and EBITDA margin of about 21%. It is looking for 100% stake sale.,3
7693,The portfolio of 3 operational wind energy project and one completed project to be commenced in May-June 2016 is from a very reputed Industrial Conglomerate in India. The projects has the total capacity of 49.5 MW| 20MW and 14MW respectively. The first project is for 100% stake sale| commissioning in the year 2012| Plant loading factor is about 22%| PPA of 13 years and In FY16| the project has the estimated revenue of about USD11m and PAT margin of 9.2%; The share capital value is about USD9.5m and total debt is USD41m. The second project is for 74% stake sale| commissioning in the year 2013| plant loading factor is about 20%| PPA of 20 years and in FY16| the project has the estimated revenue of about USD3.7m and PAT margin of 1%; The share capital value is about USD1.8m and total debt is USD18m .The third project is for 100% stake sale| commissioning in the year 2014| plant loading factor is about 20%| PPA of 13 years and In FY16| the project has the estimated revenue of about USD3m and PAT margin of 22%; The share capital value is about USD3.9m and total debt is USD11m. The completed wind energy project with the total capacity of 20 MW. Commissioning in May-June 2016. Fixed rate PPA of INR5.78/kWh for 25 years. 22KV substation and 220KV line is operational. 33KV internal line is 90% complete. The scope of the transaction is 100% stake sale. The share capital value is about USD5.55m and total debt is USD17m.,The portfolio of 3 operational wind energy project and one completed project to be commenced in May-June 2016 is from a very reputed Industrial Conglomerate in India. The projects has the total capacity of 49.5 MW| 20MW and 14MW respectively. The first project for 100% stake sale has the estimated revenue of about USD11m and PAT margin of 9.2%;  The second project  for 74% stake sale has the estimated revenue of about USD3.7m and PAT margin of 1%. The third project is for 100% stake sale and in FY16| the project has the estimated revenue of about USD3m and PAT margin of 22%.,3
7692,The completed wind energy project is from a very reputed Industrial Conglomerate with revenue of USD1.1billion in the year 2015 in India. The project is located in India with the total capacity of 20 MW. Commissioning in May-June 2016. Fixed rate PPA of INR5.78/kWh for 25 years. 22KV substation and 220KV line is operational. 33KV internal line is 90% complete. The scope of the transaction is 100% stake sale. The share capital value is about USD5.55m and total debt is USD17m.,The completed wind energy project is from a very reputed Industrial Conglomerate with revenue of USD1.1billion in the year 2015 in India. The project is located in India with the total capacity of 20 MW. Commissioning in May-June 2016. Fixed rate PPA of INR5.78/kWh for 25 years. 22KV substation and 220KV line is operational. 33KV internal line is 90% complete. The scope of the transaction is 100% stake sale. The share capital value is about USD5.55m and total debt is USD17m.,3
7679,Set up in December 2006| the company is one of the leading players in the Teleshopping business in India. Promoted by entrepreneurs with relevant industry experience| the Company has state-of-the-art infrastructure in Chennai| South India| with 48|000 sq.ft. call centre| 1200+ employees| 1600+ seats capacity with 6 Indian languages & 26|000 sq.ft. warehouse. Has its own & outsourced distribution network with 50 Outlets in South India & Orissa & has 430+ Cash on Delivery Agents. Has exclusive agreement with world’s leading DRTV brands such as Thane| Tri-Star & Interwood for marketing 500+ products in India – offers immense access to new products in the global markets & insights into their success. Has its products categorized into Fitness| Beauty & Health & Home & Lifestyle products with more than 20 top selling products. The Company has developed innovative concepts – production of spots in local languages| shifting to prime time TV spots & to modify products to suit the Indian market requirements. With present Gross Revenues of USD 100|000 / day| the company has grown at an impressive CAGR of 53% from USD 3 Mn to USD 36 Mn in 6 years. With higher TV penetration in India & favourable demographics| the USD 3 bn Indian industry growing at 35%+ per annum| has attracted strategic players from Korea (CJO Shopping) & Japan (Mitsui Corporation) to enter Indian markets through joint ventures with Indian players.,Set up in 2006| one of the leading players in the Teleshopping industry in India is available for sale. It has state-of-the-art infra in Chennai| India with 48|000sqft call centre| 1200+ employees| 1600+ seats capacity with 6 Indian languages & 26|000sqft warehouse. Has its own & outsourced distribution network with 50 Outlets in South India & Orissa & has 430+ Cash on Delivery Agents. Exclusive agreement with world’s leading DRTV brands such as Thane| Tri-Star & Interwood for marketing 500+ products in India. Products are categorized into Fitness| Beauty & Health| Home & Lifestyle products with more than 20 top selling products. With present Gross Revenues of USD100000/day| the company has grown at 53% CAGR from USD3Mn to USD36Mn in 6 years. With higher TV penetration in India & favourable demographics| the USD3bn Indian industry growing at 35%+ yearly| has attracted strategic players from Korea (CJO Shopping) & Japan (Mitsui Corp) to enter India through JVs with Indian players.,3
7668,Leading independent technology support services company| serving consumers and businesses in over 10 countries is looking for majority stake sale.The firm serves over 2.5 million users  using class cloud/SaaS technology platform leveraging global resource base of trained technology experts from 13 service delivery centers.,Leading independent technology support services company| serving consumers and businesses in over 10 countries is looking for majority stake sale.The firm serves over 2.5 million users using class cloud/SaaS technology platform leveraging global resource base of trained technology experts from 13 service delivery centers.With revenue of USD 75M and EBITDA of USD 8M ( FY15)| the firm has demonstrated strong growth and profitability.,3
7555,US based agricultural equipment and snowmobile/ATV dealer is looking for a buyer. The Company is a retail distributor of farm equipment (42% of 2014 sales)| snowmobiles and ATVs (23%)| lawn and garden equipment (13%)| and other related products (17%). In addition to primary sales| the Company also offers used products for sale| as well as repair and maintenance services (5%).Its major customers are local area farmers (40% of revenue in 2014) and homeowners (30%). These customers are the largest purchasers of farm| lawn| and garden equipment| with municipalities making up an additional 10% of equipment purchases. Sales of snowmobiles for recreational use (20%) are another significant source of revenue| and also serve to mitigate the seasonal nature of the business. The Company’s facility is approximately 21|860 square feet| and includes warehouse| showroom| and service areas. It currently employs 12 full-time and part-time personnel.,,2
7550,Founded in Argentina about 50 years ago| the Company produces peanut and has 20| 000 Hectares of peanut production area. The Company produces four basic varieties of peanuts i.e. Pampa Jumbo| Runner High Oleic| Red Skin and Virginia High Oleic. It also produces soybean| pisingallo corn and cotton. It has more than 300 employees and exports more than 85% of its production to 70 countries. In FY15| the revenue of the Company is USD32m and EBITDA margin is 15%.Compliant with EU General Food Law Regulation 178/2002| BRC| HACCP| Good Agricultural Practices (GAP) and Manufacturing (GMP) and ISO 9001. Processing capacity of 120 tons/day of confectionery peanut type. Conditioning and storage warehouse of approx. 20K Transaction capacity.,Founded in Argentina about 50 years ago| the Company produces peanut and has 20| 000 Hectares of peanut production area. The Company produces four basic varieties of peanuts i.e. Pampa Jumbo| Runner High Oleic| Red Skin and Virginia High Oleic. It also produces soybean| pisingallocorn and cotton. It has more than 300 employees and exports more than 85% of its production to 70 countries. In FY15| the revenue of the Company is USD32m and EBITDA margin is 15%. ,3
7549,One of the largest agricultural companies in Argentina with a successful track record of developing agricultural lands for more than 30 years. The Company specializes in the production and commercialization of agricultural products like corn| soybean| wheat and sunflower along with production and industrialization of owned and third party cotton in two plants. It has 73|000 hectares of land and annual production of 320| 000 tons. It is one of the leading Company in Argentina with revenue of USD60m and EBITDA margin of about 30%.,Founded in Argentina about 30 years ago| the Company specializes in the production and commercialization of agricultural products like corn| soybean| wheat and sunflower along with production and industrialization of owned and third party cotton in two plants. It has 73|000 hectares of land and annual production of 320| 000 tons. It is one of the leading Company in Argentina with revenue of USD60m and EBITDA margin of about 30%.,3
7546,Founded in Argentina| the Company specializes in the production of dairy products. Strong brand recognition in the domestic market.The product portfolio includes soft| semi-hard and hard cheese| milk and whey (serum) powder and dairy confection called dulce de leche. It has more than 100 employees. In FY15| the Company has the revenue of about USD30m and EBITDA margin of about 9%.,Founded in Argentina| the Company specializes in the production of dairy products. The product portfolio includes soft| semi-hard and hard cheese| milk and whey (serum) powder and dairy confection called dulce de leche. It has more than 100 employees. In FY15| the Company has the revenue of about USD30m and EBITDA margin of about 9%. ,3
7539,Founded in the year 1999| the Company is the market leader in Russia in production of pipe sleeves for protection of welding joints with a market share of about 85%. The Company also holds strong position in the sector of special fittings with anti-corrosion coating with a market share of about 20%. The main area of activity is the development and implementation of corrosion protection methods for various kinds of metal constructions as well as integrated anti-corrosion protection for pipelines with polymer coatings. In the year 2015| the revenue of the Company is USD14m and EBITDA margin is 36%. The Company has no debt.,Founded in the year 1999 in Russia| the Company is the market leader in country in production of pipe sleeves for protection of welding joints with a market share of about 85%. The Company also holds strong position in the sector of special fittings with anti-corrosion coating with a market share of about 20%. The main area of activity is the development and implementation of corrosion protection methods for various kinds of metal constructions as well as integrated anti-corrosion protection for pipelines with polymer coatings. In the year 2015| the revenue of the Company is USD14m and EBITDA margin is 36%. The Company has no debt.,3
7527,This company is a leading provider of industrial electrical and instrumentation services. It has built an outstanding reputation for quality service| technical expertise| highly skilled employees| and critical attention to safety and environmental stewardship. The business is a profitable and thriving enterprise in the LNG space (100% upstream)| with $31+ million in revenues and EBITDA of $3-4 million in 2015 (exceeding forecasts). The company has customers consisting of the top brand names in the extraction| processing| transmission and liquefaction sectors of the gas industry. The company is near 100% upstream gas (no oil exposure) with 2/3 of revenue derived from builds and 1/3 from maintenance. The company has a year’s worth of backlog| and have just had to hire 30 more full time staff to keep up with demand in their region.,Owners of a Canadian leadingindustrial electrical and instrumentation services company with USD31M in revenue and USD3M in EBITDA are looking to exit. It has built an outstanding reputation for quality service| technical expertise| highly skilled employees| and critical attention to safety and environmental stewardship. The business is a profitable and thriving enterprise in the LNG space (100% upstream). The company has customers consisting of the top brand names in the extraction| processing| transmission and liquefaction sectors of the gas industry. The company is near 100% upstream gas (no oil exposure) with 2/3 of revenue derived from builds and 1/3 from maintenance. The company has a year’s worth of backlog| and have 125 employees.,3
7493,Founded in the year 2005 in Turkey| the Company specializes in providing security solutions to smart buildings and automation industry. Some of the landmark projects in Turkey of the Company are Zorlu Center| Torun Center| Hilton Hotels and Sinpas Altinoran| which is the biggest KNX project of the world with 10|000 apartments. In the year 2015| the Company has the revenue of about USD11m and EBITDA margin of 7%.,Founded in Turkey in the year 2005| the Company specializes in providing security solutions to smart buildings and automation industry. Some of the landmark projects in Turkey of the Company are Zorlu Center| Torun Center| Hilton Hotels and Sinpas Altinoran| which is the biggest KNX project of the world with 10|000 apartments. In the year 2015| the Company has the revenue of about USD11m and EBITDA margin of 7%.,3
7492,Founded in the year 2008 in Turkey| the Company specializes in development of software solutions and hi-tech electronics and provides a one stop solution to smart buildings and automation industry. Product portfolio includes IP / SIP based intercom| KNX switch| thermostat and A/C gateway. In the year 2015| the Company has the revenue of about USD4.5m and EBITDA margin of 26%.,Founded in Turkey in the year 2008| the Company specializes in development of software solutions and hi-tech electronics and provides a one stop solution to smart buildings and automation industry. Product portfolio includes IP / SIP based intercom| KNX switch| thermostat and A/C gateway. In the year 2015| the Company has the revenue of about USD4.5m and EBITDA margin of 26%.,3
7491,The proposition is of the group of the two Companies in Turkey which provides solutions to the smart buildings and the automation industry. Company A specializes in development of software solutions and hi-tech electronics and provides a one stop solution to smart buildings and automation industry. Product portfolio includes IP / SIP based intercom| KNX switch| thermostat and A/C gateway. In the year 2015| the Company has the revenue of about USD4.5m and EBITDA margin of 26%. Company B specializes in providing security solutions to smart buildings and automation industry. Some of the landmark projects in Turkey of the Company are  Zorlu Center| Torun Center| Hilton Hotels and Sinpas Altinoran| which is the biggest KNX project of the world with 10|000 apartments. In the year 2015| the Company has the revenue of about USD11m and EBITDA margin of 7%. The shareholders of the group of two Companies are open for minority/majority up-to 100% stake sale.,Group of the two Companies in Turkey provides solutions to the smart buildings and the automation industry. Company A specializes in development of software solutions and hi-tech electronics and provides a one stop solution to smart buildings and automation industry. Product portfolio includes IP / SIP based intercom| KNX switch| thermostat and A/C gateway. In the year 2015| the Company has the revenue of about USD4.5m and EBITDA margin of 26%. Company B specializes in providing security solutions to smart buildings and automation industry. Some of the landmark projects in Turkey of the Company are Zorlu Center| Torun Center| Hilton Hotels and Sinpas Altinoran| which is the biggest KNX project of the world with 10|000 apartments. In the year 2015| the Company has the revenue of about USD11m and EBITDA margin of 7%.,3
7480,Founded about 10 years ago in Brazil| the Company specializes industrial automation technology. It offers servicers like engineering diagnosis| project development| prototype| assembly and production| trails| monitoring and customer service. In the year 2015| the Company has the revenue of more than USD10.14m and EBITDA margin of about 16% and negative net income margin of 4%. The net income margin has turned negative in Q2 FY15 from a positive net income margin of 5% in Q1 FY15 on the account of increase in operating cost; and has turned positive in Q3 FY15.,Founded about 10 years ago | the Company in Brazil specializes industrial automation technology. It offers servicers like engineering diagnosis| project development| prototype| assembly and production| trails| monitoring and customer service. In the year 2015| the Company has the revenue of more than USD10.14m and EBITDA margin of about 16% and negative net income margin of 4%. The net income margin has turned negative in Q2 FY15 from a positive net income margin of 5% in Q1 FY15 on the account of increase in operating cost; and has turned positive in Q3 FY15.,3
7465,vegetable production and distribution company from Portugal is looking to sell majority stake. Company has been there for over 20 years. Produces - Onions| potatoes and garlic.,1993 established  vegetable production and distribution company from Portugal is looking to sell majority stake. Company has been there for over 20 years. Produces - Onions| potatoes and garlic.,3
7464,Fruits and vegetables producer and distributor in Portugal looking sell majority stake in the company which is 10 yr old. Company has low debt and strong EBITDA growth.,Fruits and vegetables producer and distributor in Portugal looking sell majority stake in the company which is 10 yr old. Company has low debt and strong EBITDA growth.,3
7371,Founded in the year 1995 in Croatia| the Company is the largest producer Istrian meat delicacies. The Company has a focus on processing of fresh pork and veal meat into durable Istrian prosciutto| pancetta| sausage| dried pork loin and dried pork neck etc and semi durable meat products. The Company also acts as a reseller of fresh and frozen meat. In the year 2014| the revenue of the Company is about USD7.5m| EBITDA margin of about 5% and net income margin of 0.4%.,Company is the largest producer Istrian meat delicacies. The Company has a focus on processing of fresh pork and veal meat into durable Istrian prosciutto| pancetta| sausage| dried pork loin and dried pork neck etc and semi durable meat products. The Company also acts as a reseller of fresh and frozen meat. In the year 2014| the revenue of the Company is about USD7.5m| EBITDA margin of about 5% and net income margin of 0.4%.,3
7370,Founded in the year 1991 in Croatia| the Company is one of the leading producer of Dalmatian prosciutto| a cured meat product made from fresh pork ham with bone. The meat processing company is focused on processing of fresh pork meat into Dalmatian prosciutto| pancetta| smoked pork loin and smoked pork neck. In FY15| the revenue of the Company is about USD5m| EBITDA margin is more than 24% and net income margin is more than 10%. The Y-o-Y growth in revenue will be about 28%.,Founded in the year 1991 in Croatia| the Company is one of the leading producer of Dalmatian prosciutto| a cured meat product made from fresh pork ham with bone. The meat processing company is focused on processing of fresh pork meat into Dalmatian prosciutto| pancetta| smoked pork loin and smoked pork neck. In FY15| the revenue of the Company is about USD5m| EBITDA margin is more than 24% and net income margin is more than 10%.,3
7369,Founded in the year 1991 in Croatia| the Company is one of the leading wholesalers and retailers of furniture materials in the Croatian market. Key products of the Company are panel materials| blum| sinks| faucets| handles| hangers| sliding doors| furniture legs| screws| kitchen shackles and sliding systems. Some of the Company’s customers are Inkea| Lesnina| Harvay and LANA Interijeri. In the year 2014| the Company has the revenue of about USD11m| EBITDA margin of about 10% and net income margin of 4%.,Company is one of the leading wholesalers and retailers of furniture materials in the Croatian market. Key products of the Company are panel materials| blum| sinks| faucets| handles| hangers| sliding doors| furniture legs| screws| kitchen shackles and sliding systems. Some of the Company’s customers are Inkea| Lesnina| Harvay and LANA Interijeri. In the year 2014| the Company has the revenue of about USD11m| EBITDA margin of about 10% and net income margin of 4%.,3
